날짜,종목코드,종목명,상장주식수,상장수_변화율,시가총액,시가총액_변화율,액면분할_flag,증자_flag,소각_flag,시총급변_flag
2006-07-31,009320,대우부품,8314887,2.591919173592491,68514668880.0,2.4177152413859266,1,0,0,1
2008-05-20,009320,대우부품,137350180,9.0,58373826500.0,0.14864864864864868,1,0,0,0
2010-01-19,009320,대우부품,28902287,8.95845242045325,117054262350.0,7.645601779814719,1,0,0,1
2007-05-03,009410,태영건설,76400000,9.0,611200000000.0,-0.017199017199017175,1,0,0,0
2020-09-21,009410,태영건설,38899098,-0.490849502617801,370319412960.0,-0.775596632635253,0,0,1,0
2024-07-22,009410,태영건설,285469756,23.879574546448726,1318870272720.0,23.879574546448726,1,0,0,1
2007-05-03,009415,태영건설(1우B),2557480,9.0,7672440000.0,-0.00990099009900991,1,0,0,0
2020-09-21,009415,태영건설우,1302142,-0.4908495863115254,14844418800.0,-0.8214057010446582,0,0,1,0
2006-05-10,009420,한올제약,30000000,9.0,48300000000.0,-0.11538461538461542,1,0,0,0
2007-02-13,009440,한국코트렐,17000000,9.0,71910000000.0,0.0023696682464455776,1,0,0,0
2010-01-29,009440,KC그린홀딩스,14450000,-0.15000000000000002,98260000000.0,-0.33563218390804594,0,0,1,0
2010-07-09,009440,KC그린홀딩스,22434980,0.5525937716262976,84131175000.0,0.6754609046326951,0,1,0,0
2011-04-29,009450,경동나비엔,12739510,4.0,71213860900.0,-0.0017857142857142794,1,0,0,0
2006-05-12,009460,한창제지,40547340,9.0,26963981100.0,0.01526717557251911,1,0,0,0
2009-06-29,009460,한창제지,38161235,3.7057630660852228,31101406525.0,3.565710593880305,1,0,0,1
2017-05-08,009540,현대중공업,56665426,-0.25440228947368426,10228109393000.0,-0.18436129242424237,0,0,1,0
2006-05-18,009580,동해펄프,20684162,1.1681511530398323,49331726370.0,1.1681511530398323,1,0,0,1
2007-12-10,009580,동해펄프,20684162,0.0,113349207760.0,1.2976939203354299,0,0,0,1
2008-05-30,009580,동해펄프,31184162,0.5076347787258677,389802025000.0,0.5510645871665305,0,1,0,0
2011-05-04,009580,무림P&P,62368324,1.0,436578268000.0,-0.10543130990415339,0,1,0,0
2008-05-09,009680,모토닉,33000000,9.0,278850000000.0,-0.05480984340044748,1,0,0,0
2025-02-24,009680,모토닉,28050000,-0.15000000000000002,256657500000.0,-0.1319754464285714,0,0,1,0
2006-05-09,009690,화진케이디케이,41456300,9.0,28604847000.0,0.1557788944723617,1,0,0,0
2006-08-22,009690,케이엠에이치,14005502,1.7027015239949996,70307620040.0,1.2995867204160843,1,0,0,1
2005-05-12,009810,케이아이티비,16445937,10.373895958122656,21955325895.0,8.671433824263532,1,0,0,1
2007-01-17,009810,케이피앤엘,71597196,1.0,35082626040.0,0.03157894736842115,0,1,0,0
2007-09-11,009810,고려포리머,19059718,1.8196025337151638,34688686760.0,1.8430341337183371,1,0,0,1
2016-10-10,009810,고려포리머,66257536,0.8477994695452582,74871015680.0,0.8726577583732213,0,1,0,0
2021-01-11,009810,엔케이물산,79439210,0.9009502692202125,42499977350.0,0.9824725029879411,0,1,0,0
2005-03-09,009815,케이아이티비(1우),869,0.0,41625100.0,6.725806451612903,0,0,0,1
2007-01-17,009815,케이피앤엘(1우B),1738,1.0,67782000.0,0.14874815905743732,0,1,0,0
2023-03-30,009830,한화솔루션,171892536,-0.10134940050266084,9230629183200.0,0.16003695175497867,0,0,1,0
2023-01-20,009835,한화솔루션우,2865796,1.5502372886182445,103311945800.0,1.4130197967109632,1,0,0,1
2023-03-30,009835,한화솔루션우,2575349,-0.10134950289553057,102756425100.0,-0.05765690316771799,0,0,1,0
2006-05-02,010040,한국내화,11064000,1.0,23234400000.0,-0.04869762174405434,0,1,0,0
2021-04-29,010040,한국내화,41067062,0.7961740286932539,202460615660.0,0.9250299916212483,0,1,0,0
2007-07-10,010050,금호종금,17138129,0.7073031239188099,187662512550.0,0.6995426551737245,0,1,0,0
2008-07-16,010050,금호종금,179902850,9.0,224878562500.0,-0.14675767918088733,1,0,0,0
2013-06-28,010050,금호종금,334516015,5.136105417829971,261591523730.0,4.215689605155476,1,0,0,1
2023-05-26,010060,OCI홀딩스,16412642,-0.31182076038818807,1352401700800.0,-0.5266613577294381,0,0,1,0
2018-05-03,010100,한국프랜지,30450420,4.0,66990924000.0,0.0,1,0,0,0
2016-11-25,010140,삼성중공업,390000000,0.6892229473089002,3416400000000.0,0.7266736310882107,0,1,0,0
2018-05-03,010140,삼성중공업,630000000,0.6153846153846154,4674600000000.0,0.6509853782581054,0,1,0,0
2023-07-06,010145,삼성중공우,114845,0.0,8889003000.0,1.9655172413793105,0,0,0,1
2006-04-26,010420,한솔텔레컴,6469950,9.0,32349750000.0,-0.036608863198458574,1,0,0,0
2008-07-07,010420,한솔텔레컴,16469950,1.545606998508489,24869624500.0,1.4024166048423865,1,0,0,1
2009-12-14,010420,한솔PNS,26048512,0.5815780861508384,46105866240.0,0.5172862940308856,0,1,0,0
2016-09-22,010420,한솔PNS,20493012,-0.25725728577332674,35862771000.0,-0.23088772195462826,0,0,1,0
2016-11-10,010580,지코,41712680,0.5051839085934671,31493073400.0,0.5461412938613164,0,1,0,0
2021-10-15,010580,지코,65497372,0.01417951072035395,100210979160.0,4.07089755360177,0,0,0,1
2022-04-18,010580,에스엠벡셀,111251760,0.6985683028625942,170215192800.0,0.6985683028625942,0,1,0,0
2007-08-24,010600,영창실업,19203130,9.071797061192978,28420632400.0,-0.06543826642221895,1,0,0,0
2018-08-02,010600,웰바이오텍,23165374,0.5190524727925798,220071053000.0,0.7641807446857591,0,1,0,0
2018-12-24,010620,현대미포조선,39942149,0.9971074499999999,2324633071800.0,0.8961118040783034,0,1,0,0
2008-05-08,010640,진양폴리,4000000,9.0,11300000000.0,0.14837398373983746,1,0,0,0
2009-04-30,010640,진양폴리,10000000,0.6666666666666667,8250000000.0,0.6467065868263473,0,1,0,0
2019-05-14,010660,화천기계,22000000,9.0,44440000000.0,-0.10222222222222221,1,0,0,0
2005-10-07,010780,동서산업,7848576,2.0759923638841977,590997772800.0,1.6172002824913005,1,0,0,1
2008-08-08,010780,아이에스동서,17022354,1.1688461703116593,235759602900.0,1.1767043086098896,1,0,0,1
2006-02-15,011000,VGX인터,3793400,4.0,314093520000.0,0.1499999999999999,1,0,0,0
2006-07-12,011000,VGX인터,18967000,4.0,202946900000.0,-0.07599309153713296,1,0,0,0
2020-02-06,011000,진원생명과학,32926157,0.5016839020171204,109150210455.0,0.5340776995953018,0,1,0,0
2008-08-08,011050,케드콤,38213523,3.624362151590793,38213523000.0,3.578576387713656,1,0,0,1
2009-08-06,011050,케드콤,108111873,0.9215269011860492,64326564435.0,0.9712215624236193,0,1,0,0
2008-05-08,011090,에넥스,45474000,9.0,61617270000.0,0.14830508474576276,1,0,0,0
2007-04-27,011160,두산건설,81976597,-0.11003832997568197,1319823211700.0,-0.11003832997568197,0,0,1,0
2009-05-13,011160,두산건설,73275355,-0.11016468497972676,584737332900.0,-0.12117749828443303,0,0,1,0
2010-11-22,011160,두산건설,113445879,0.6657072754569988,754415095350.0,0.6582265541600363,0,1,0,0
2011-07-08,011160,두산건설,173445879,0.5288865539135186,855088183470.0,0.5074821421587292,0,1,0,0
2013-04-29,011160,두산건설,551842310,2.1812520511463913,1357532082600.0,2.2812914238239506,1,0,0,1
2019-05-23,011160,두산건설,324657148,3.4275803118314414,371732434460.0,3.3703271181439654,1,0,0,1
2016-08-04,011200,현대상선,184077336,4.614748554725786,1358490739680.0,4.836175258292437,1,0,0,1
2017-12-26,011200,현대상선,311805827,0.6256327134420165,1549674960190.0,0.697351803740929,0,1,0,0
2010-09-07,011230,삼화전자,11617800,1.0,22073820000.0,0.9537275064267352,0,1,0,0
2018-01-31,011230,삼화전자,10457940,1.1979974526791004,73414738800.0,1.220135556519034,1,0,0,1
2008-05-06,011280,태림포장,70805940,9.0,87799365600.0,0.14814814814814814,1,0,0,0
2010-05-14,011300,성안,56857860,9.0,21605986800.0,-0.085439229843562,1,0,0,0
2006-07-11,011330,유니켐,45965412,0.6693186557117152,70327080360.0,0.5962859645243277,0,1,0,0
2009-05-22,011330,유니켐,76829610,0.6714657099124881,77213758050.0,0.7966021801733161,0,1,0,0
2009-10-09,011330,유니켐,38414805,-0.5,47826432225.0,-0.0040000000000000036,0,0,1,0
2010-05-18,011330,유니켐,80112010,1.0,18826322350.0,0.14634146341463405,0,1,0,0
2013-03-04,011330,유니켐,60120000,0.8385321100917431,30300480000.0,0.8532403669724771,0,1,0,0
2015-07-20,011330,유니켐,41258503,-0.5,73440135340.0,0.0,0,0,1,0
2007-08-14,011400,케이씨오에너지,24535700,9.0,95198516000.0,0.14962962962962956,1,0,0,0
2007-08-28,011400,케이씨오에너지,116124800,3.7328912564141232,472047312000.0,3.580762608886526,1,0,0,1
2006-10-30,011420,IB스포츠,15722424,2.7983227627233256,161940967200.0,2.6734952540892256,1,0,0,1
2008-04-30,011500,한농화성,14400000,9.0,33120000000.0,0.1499999999999999,1,0,0,0
2010-05-10,011690,유양디앤유,37372340,9.0,81284839500.0,0.011627906976744207,1,0,0,0
2021-03-18,011690,유양디앤유,147235637,1.5170980111344714,359254954280.0,4.034196022268943,1,0,0,1
2006-05-09,011700,한신기계,28600000,9.0,26026000000.0,-0.14553990610328638,1,0,0,0
2007-11-30,011720,현대피앤씨,26116130,9.0,90884132400.0,0.14851485148514842,1,0,0,0
2014-04-14,011720,현대피앤씨,25741916,-0.2562859599349405,162174070800.0,18.36115062979287,0,0,1,1
2005-10-12,011760,현대상사,66989406,1.917885047289845,314850208200.0,1.8541227309598898,1,0,0,1
2015-10-22,011760,현대상사,13228966,-0.40756456326840695,433248636500.0,-0.4749049918008208,0,0,1,0
2007-09-11,011800,배명금속,33300000,0.5136363636363637,51615000000.0,0.7378787878787878,0,1,0,0
2014-03-26,011810,STX,268607348,2.070619504430202,1692226292400.0,14.35309752215101,1,0,0,1
2016-12-15,011810,STX,47331670,0.5840739418153658,89456856300.0,0.45334939321895207,0,1,0,0
2017-03-31,011810,STX,178624308,2.7736752800949365,426018974580.0,2.7736752800949365,1,0,0,1
2023-09-14,011810,STX,23657927,-0.2326070108303041,837490615800.0,-0.25060105333497285,0,0,1,0
2008-09-01,011930,신성홀딩스,17629000,-0.5,105774000000.0,-0.4219653179190751,0,0,1,0
2016-12-29,011930,신성솔라에너지,172993713,0.7208886972299648,370206545820.0,0.6663809104398755,0,1,0,0
2010-11-22,012030,동부CNI,9106316,1.276579,257708742800.0,1.1475728566666668,1,0,0,1
2012-06-14,012030,동부CNI,18212632,1.0,120567623840.0,1.0030257186081695,0,1,0,1
2016-05-17,012030,동부,182126320,9.0,161728172160.0,0.10310559006211184,1,0,0,0
2006-01-18,012090,성원건설,34841126,0.7816096373989299,128737960570.0,0.6750757277834722,0,1,0,0
2010-04-26,012090,성원건설,44798281,0.0,8063690580.0,1.25,0,0,0,1
2011-11-10,012160,영흥철강,56217240,9.0,74206756800.0,0.06024096385542177,1,0,0,0
2006-09-26,012170,아이브릿지,53902830,0.7283498591565012,92982381750.0,0.738427700900854,0,1,0,0
2007-04-13,012170,한신DNP,14022547,2.4859871121456134,34495465620.0,2.5731367899492534,1,0,0,1
2010-04-09,012170,한신DNP,6776515,0.6623304464720479,37609658250.0,0.6623304464720479,0,1,0,0
2010-04-21,012170,키스톤글로벌,13423412,0.7844178826071722,58593193380.0,0.8327021311953662,0,1,0,0
2020-10-12,012170,키위미디어그룹,66180931,-0.13326870875971308,39708558600.0,-0.13326870875971308,0,0,1,0
2020-11-04,012170,키위미디어그룹,37011498,-0.44075283558643197,54962074530.0,0.3841367319235809,0,0,1,0
2021-01-14,012170,키위미디어그룹,62022534,0.6757639477332151,68534900070.0,0.24694893080485047,0,1,0,0
2021-04-30,012170,아센디오,63509196,0.0,248320956360.0,2.5384615384615383,0,0,0,1
2023-02-16,012200,계양전기,27222829,-0.16494389570552148,62340278410.0,-0.43839104880048285,0,0,1,0
2023-02-16,012205,계양전기우,1169079,-0.1649435714285714,5845395000.0,-0.2982719087635054,0,0,1,0
2017-05-11,012320,경동인베스트,1912032,-0.4513223140495868,113957107200.0,-0.54707492960326,0,0,1,0
2005-06-21,012400,티비케이,29010805,3.1380133950380875,20742725575.0,2.522237592205039,1,0,0,1
2006-12-26,012400,티비케이,64607001,0.7057302841982587,36825990570.0,0.5432797809412817,0,1,0,0
2007-10-30,012400,프리네트웍스,25020660,2.3269234349112975,26521899600.0,2.093455123689452,1,0,0,1
2008-06-11,012400,프리네트웍스,47437206,0.5003794500937255,65700530310.0,0.6624204307038479,0,1,0,0
2008-07-31,012400,프리네트웍스,115421910,1.4331515224568663,171978645900.0,1.3389650119101488,1,0,0,1
2010-11-12,012400,허메스홀딩스,15116052,1.954632204676575,18895065000.0,1.797947163519484,1,0,0,1
2007-08-30,012410,청호전자통신,21000000,9.0,63210000000.0,0.14885496183206115,1,0,0,0
2009-05-20,012410,청호전자통신,62825265,1.75244405705695,40208169600.0,1.8643320268560126,1,0,0,1
2009-07-07,012420,메리츠종금,122950720,0.9531265091169727,86065504000.0,0.8988729949748346,0,1,0,0
2009-02-20,012450,삼성테크윈,53130000,-0.31000000000000005,1806420000000.0,-0.17102473498233217,0,0,1,0
2006-06-28,012510,대동,34474871,2.2189422035480857,108768218005.0,2.2866545799981264,1,0,0,1
2009-12-09,012510,더존비즈온,25663799,-0.2555795495217371,187345732700.0,4.602339472671463,0,0,1,1
2009-05-15,012580,톰보이,34753000,9.0,17202735000.0,-0.11449016100178888,1,0,0,0
2009-08-24,012610,경인양행,37500000,9.0,123000000000.0,0.0,1,0,0,0
2018-10-10,012630,HDC,59741721,0.8998218213086833,1117170182700.0,0.8079729291843449,0,1,0,0
2008-04-16,012800,대창공업,74438840,9.0,59923266200.0,-0.006172839506172867,1,0,0,0
2008-04-16,012805,대창공업(1우B),2140,9.0,170986000.0,0.14964028776978422,1,0,0,0
2013-12-30,012805,대창우,2140,0.0,359520000.0,1.0363636363636362,0,0,0,1
2005-11-24,013000,세우글로벌,19928418,4.07288633745187,27102648480.0,4.8220467670333695,1,0,0,1
2021-09-24,013000,세우글로벌,28705031,0.0,184286299020.0,1.5991902834008096,0,0,0,1
2005-01-21,013200,우방,26300870,1.525811887210768,236707830000.0,27.594096836348317,1,0,0,1
2005-07-25,013200,우방,19725653,-0.24999998098922205,136107005700.0,-0.1733226627516984,0,0,1,0
2005-03-30,013240,세양산업,26916880,10.73101312439366,80616055600.0,3.397294656765834,1,0,0,1
2011-01-11,013240,셀런,61436176,0.9543145451278807,32131120048.0,0.8583754674579664,0,1,0,0
2017-05-17,013360,일성건설,53403640,9.0,73162986800.0,-0.1410658307210031,1,0,0,0
2017-05-17,013367,일성건설2우B,621240,9.0,5951479200.0,-0.0788461538461539,1,0,0,0
2017-05-17,013520,화승알앤에이,64561210,9.0,240813313300.0,-0.09135200974421442,1,0,0,0
2021-03-12,013520,화승코퍼레이션,50051252,-0.2750909897367473,108861473100.0,-0.5680336719664179,0,0,1,0
2015-01-14,013570,디와이,20623600,-0.34870047687519734,116523340000.0,-0.5132483722678393,0,0,1,0
2018-05-04,013700,까뮤이앤씨,45152280,9.0,66148090200.0,-0.095679012345679,1,0,0,0
2019-10-29,013890,지누스,14206749,1.2823670654734594,1179160167000.0,251.5819552457295,1,0,0,1
2018-04-27,014130,한익스프레스,12000000,9.0,72120000000.0,-0.08939393939393936,1,0,0,0
2019-05-03,014280,금강공업,24279820,4.0,112294167500.0,-0.05030800821355241,1,0,0,0
2019-05-03,014285,금강공업우,589875,4.0,7579893750.0,-0.16013071895424835,1,0,0,0
2011-02-01,014300,선진지주,1386000,-0.37,52252200000.0,-0.5743548387096774,0,0,1,0
2013-05-23,014350,신일건업,1474575,-0.7542375,21381337500.0,1.4576250000000002,0,0,0,1
2016-05-13,014530,극동유화,34869420,9.0,137734209000.0,-0.059523809523809534,1,0,0,0
2005-05-16,014580,백광소재,2758310,0.5297802200240034,40271326000.0,0.5193735518605749,0,1,0,0
2015-05-12,014580,백광소재,27583100,9.0,76956849000.0,-0.04123711340206182,1,0,0,0
2006-07-24,014590,나자인,17766010,9.0,26915505150.0,-0.05312499999999998,1,0,0,0
2007-11-09,014590,나자인,31771900,0.6490242351582811,110883931000.0,0.5986373835284446,0,1,0,0
2010-01-18,014590,티엘씨레저,74279582,0.7128734323764694,43824953380.0,0.804634509110923,0,1,0,0
2010-04-28,014790,한라건설,20000000,1.0753225881431008,352000000000.0,1.1806374657503627,1,0,0,1
2005-03-14,014820,동원시스템즈,120468560,2.953864573842676,228890264000.0,2.7097988594079427,1,0,0,1
2022-11-25,014830,유니드,6767600,-0.2387267131714249,645629040000.0,-0.05681205761758368,0,0,1,0
2007-05-03,014990,나산,14594600,2.2236745905633315,280216320000.0,2.257608007306103,1,0,0,1
2008-01-04,014990,인디에프,8756760,-0.4,260075772000.0,-0.275609756097561,0,0,1,0
2008-04-24,014990,인디에프,87567600,9.0,204908184000.0,-0.025000000000000022,1,0,0,0
2008-12-29,014990,인디에프,58932995,-0.32699999771605026,70130264050.0,-0.36939369864732263,0,0,1,0
2012-11-30,015110,중앙건설,6589747,0.0,2306411450.0,1.147239263803681,0,0,0,1
2020-12-04,015230,대창단조,14286115,4.0,96288415100.0,-0.06258692628650908,1,0,0,0
2022-02-17,015230,대창단조,28572230,1.0,125003506250.0,0.06318347509112998,0,1,0,0
2005-03-31,015260,큐엔텍코리아,17131715,1.6000000607061247,14733274900.0,1.2138614378289772,1,0,0,1
2006-08-16,015260,큐엔텍코리아,49777412,1.1495291604101951,54257379080.0,0.9443873733171062,1,0,0,0
2008-01-10,015260,큐엔텍코리아,25613587,4.145624692003863,26510062545.0,3.8415650511127257,1,0,0,1
2018-03-07,015260,에이엔피,82784868,0.7004229733148295,64323842436.0,0.7499717222061226,0,1,0,0
2020-12-23,015260,에이엔피,21826409,0.8455652091856454,33612669860.0,1.0086010050501018,0,1,0,1
2005-05-27,015540,텔레윈,18802786,3.723219170615078,18144688490.0,3.033545574905797,1,0,0,1
2007-02-13,015540,텔레윈,41167106,7.868215133853328,21406895120.0,7.53976272148839,1,0,0,1
2022-01-05,015540,쎌마테라퓨틱스,20595197,0.5309750571276075,132015212770.0,0.5309750571276075,0,1,0,0
2023-03-07,015540,쎌마테라퓨틱스,53125354,0.6760487120712309,340533519140.0,0.6760487120712309,0,1,0,0
2006-11-29,015545,텔레윈(1우),17,0.0,20400000.0,7.24742268041237,0,0,0,1
2005-10-10,015590,대경기계,5473989,2.085695007128004,74172550950.0,2.074350540190033,1,0,0,1
2008-05-09,015590,대경기계,54739890,9.0,251803494000.0,0.09523809523809534,1,0,0,0
2005-06-13,015670,AP우주통신,3933612,0.7803322226657652,6903489060.0,0.8598113397490581,0,1,0,0
2005-11-16,015670,AP우주통신,33933612,7.626578320383404,33424607820.0,6.356865494006625,1,0,0,1
2007-09-06,015675,AP우주통신(1우B),35871,0.0,162495630.0,2.9220779220779223,0,0,0,1
2008-08-01,015860,일진홀딩스,34719169,-0.42938006642753523,122558666570.0,-0.7037811227189998,0,0,1,0
2005-04-15,016160,라딕스,6496717,0.7485835371911147,12213827960.0,0.6477879949470153,0,1,0,0
2006-12-12,016160,라딕스,21290850,1.4219330326418946,39920343750.0,1.396371734144355,1,0,0,1
2008-10-14,016160,오라에너지,11654897,-0.6250658392456625,20162971810.0,1.0269878065781373,0,0,0,1
2009-05-13,016160,오라바이오틱스,59481462,1.8297657974405617,39257764920.0,1.4098650662074461,1,0,0,1
2011-04-20,016160,오라바이오틱스,3894845,0.0,428432950.0,1.8205128205128207,0,0,0,1
2008-10-15,016167,오라에너지2우B,821283,0.0,3625964445.0,1.552023121387283,0,0,0,1
2009-10-12,016380,동부제철,50379624,0.7752040689474955,399006622080.0,0.7910339141483012,0,1,0,0
2016-05-24,016380,동부제철,25000122,0.24997560059534552,472502305800.0,4.0969878859227675,0,0,0,1
2019-09-18,016380,동부제철,100008897,2.672285093493936,1660147690200.0,9.159988758666556,1,0,0,1
2006-07-21,016420,NH투자증권,50739794,1.0,441436207800.0,0.9311875693673697,0,1,0,0
2006-07-03,016450,한세실업,40000000,9.0,74400000000.0,0.013623978201634968,1,0,0,0
2009-07-01,016450,한세예스24홀딩스,31748319,2.1748319,99689721660.0,2.1748319,1,0,0,1
